1781805780000,62592.1,62666.4,62552.8,62642.6
1781805960000,62642.6,62691.9,62617.9,62677.2
1781806140000,62677.2,62716.4,62660.3,62660.7
1781806320000,62660.7,62704.9,62656.8,62679.3
1781806500000,62679.3,62729.7,62584.0,62715.4
1781806680000,62715.4,62915.4,62711.5,62860.3
1781806860000,62860.3,62923.8,62834.6,62869.1
1781807040000,62869.1,62929.5,62844.4,62898.8
1781807220000,62898.8,62932.7,62826.4,62826.5
1781807400000,62826.5,62826.5,62740.0,62760.0
1781807580000,62760.0,62818.0,62745.0,62777.9
1781807760000,62777.9,62816.4,62699.1,62705.9
1781807940000,62705.9,62717.5,62652.1,62656.1
1781808120000,62656.1,62770.1,62656.0,62748.4
1781808300000,62748.4,62781.9,62720.4,62723.7
1781808480000,62723.7,62789.5,62723.6,62789.5
1781808660000,62789.5,62868.3,62728.2,62728.2
1781808840000,62728.2,62734.3,62630.8,62654.4
1781809020000,62654.4,62688.7,62597.6,62683.5
1781809200000,62683.5,62716.7,62658.2,62669.4
1781809380000,62669.4,62702.6,62608.0,62657.3
1781809560000,62657.3,62690.2,62615.7,62660.7
1781809740000,62660.7,62668.3,62620.8,62623.1
1781809920000,62623.1,62677.2,62610.0,62661.2
1781810100000,62661.2,62694.2,62632.0,62688.4
1781810280000,62688.4,62714.0,62618.1,62709.8
1781810460000,62709.8,62775.6,62698.7,62750.1
1781810640000,62750.1,62788.8,62715.1,62777.5
1781810820000,62777.5,62785.9,62743.0,62757.5
1781811000000,62757.5,62801.0,62746.0,62777.7
1781811180000,62777.7,62835.0,62770.6,62788.3
1781811360000,62788.3,62848.2,62788.2,62839.7
1781811540000,62839.7,62887.1,62816.3,62876.9
1781811720000,62876.9,62979.7,62862.5,62943.4
1781811900000,62943.4,62971.9,62904.4,62950.0
1781812080000,62950.0,62961.3,62879.2,62913.1
1781812260000,62913.1,62973.6,62913.0,62947.4
1781812440000,62947.4,62983.6,62933.1,62933.3
1781812620000,62933.3,62971.9,62912.2,62925.3
1781812800000,62925.3,63199.9,62925.3,63104.7
1781812980000,63104.7,63202.3,63094.0,63147.5
1781813160000,63147.5,63147.5,63074.6,63093.5
1781813340000,63093.5,63119.2,63060.1,63095.8
1781813520000,63095.8,63158.2,63092.5,63144.6
1781813700000,63144.6,63155.4,63081.1,63105.7
1781813880000,63105.7,63255.6,63083.7,63183.7
1781814060000,63183.7,63183.8,63069.8,63103.1
1781814240000,63103.1,63124.0,63068.1,63097.4
1781814420000,63097.4,63134.6,63084.7,63090.0
1781814600000,63090.0,63115.0,63019.9,63108.1
1781814780000,63108.1,63146.5,63069.0,63100.1
1781814960000,63100.1,63126.5,63071.2,63081.4
1781815140000,63081.4,63131.8,63081.3,63109.3
1781815320000,63109.3,63150.9,63090.9,63109.9
1781815500000,63109.9,63110.0,63047.4,63047.4
1781815680000,63047.4,63063.0,63012.8,63062.9
1781815860000,63062.9,63096.5,63043.1,63087.0
1781816040000,63087.0,63094.7,63075.5,63086.0
1781816220000,63086.0,63088.8,63057.7,63063.2
1781816400000,63063.2,63089.0,63051.9,63066.6
1781816580000,63066.6,63070.8,63054.1,63062.4
1781816760000,63062.4,63091.0,63062.1,63087.7
1781816940000,63087.7,63098.7,63023.7,63023.7
1781817120000,63023.7,63023.8,62885.3,62895.1
1781817300000,62895.1,63005.8,62835.4,63005.8
1781817480000,63005.8,63006.0,62954.6,62994.7
1781817660000,62994.7,63020.6,62970.0,62989.9
1781817840000,62989.9,63002.9,62918.6,62918.7
1781818020000,62918.7,62935.0,62902.7,62930.9
1781818200000,62930.9,62960.5,62913.1,62944.9
1781818380000,62944.9,62954.3,62933.1,62950.9
1781818560000,62950.9,62950.9,62874.8,62874.8
1781818740000,62874.8,62898.4,62835.8,62871.3
1781818920000,62871.3,62912.4,62853.6,62887.4
1781819100000,62887.4,62922.6,62870.0,62922.6
1781819280000,62922.6,62922.6,62883.4,62903.1
1781819460000,62903.1,62914.1,62858.8,62862.3
1781819640000,62862.3,62961.2,62862.2,62946.0
1781819820000,62946.0,62973.1,62925.0,62936.0
1781820000000,62936.0,62962.1,62902.0,62910.5
1781820180000,62910.5,62930.1,62878.0,62900.0
1781820360000,62900.0,62904.5,62888.0,62892.9
1781820540000,62892.9,62927.2,62892.9,62895.3
1781820720000,62895.3,62906.1,62888.0,62892.7
1781820900000,62892.7,62900.6,62799.2,62803.1
1781821080000,62803.1,62804.7,62742.2,62767.8
1781821260000,62767.8,62853.5,62751.1,62810.9
1781821440000,62810.9,62840.4,62806.8,62818.5
1781821620000,62818.5,62844.8,62792.3,62807.3
1781821800000,62807.3,62826.3,62722.7,62733.1
1781821980000,62733.1,62772.0,62710.5,62759.5
1781822160000,62759.5,62792.9,62759.5,62783.7
1781822340000,62783.7,62786.6,62745.3,62752.1
1781822520000,62752.1,62785.5,62752.1,62785.5
1781822700000,62785.5,62785.5,62749.5,62776.1
1781822880000,62776.1,62858.5,62776.0,62831.3
1781823060000,62831.3,62858.9,62830.0,62858.9
1781823240000,62858.9,62866.0,62824.0,62836.2
1781823420000,62836.2,62868.1,62836.1,62852.9
1781823600000,62852.9,62903.5,62804.1,62880.0
1781823780000,62880.0,62880.1,62808.3,62845.2
1781823960000,62845.2,62845.3,62760.2,62785.8
1781824140000,62785.8,62793.8,62747.8,62778.9
1781824320000,62778.9,62816.2,62717.1,62729.1
1781824500000,62729.1,62767.0,62723.6,62766.9
1781824680000,62766.9,62807.9,62766.9,62791.1
1781824860000,62791.1,62814.5,62767.6,62814.5
1781825040000,62814.5,62814.5,62789.4,62792.8
1781825220000,62792.8,62850.1,62792.7,62850.0
1781825400000,62850.0,62920.0,62849.9,62900.4
1781825580000,62900.4,62900.4,62850.4,62863.0
1781825760000,62863.0,62879.5,62847.4,62862.4
1781825940000,62862.4,62910.5,62856.8,62900.9
1781826120000,62900.9,62900.9,62880.0,62883.0
1781826300000,62883.0,62883.1,62838.2,62867.3
1781826480000,62867.3,62924.1,62823.5,62917.7
1781826660000,62917.7,62934.0,62902.1,62913.6
1781826840000,62913.6,62959.9,62908.7,62928.9
1781827020000,62928.9,62948.6,62923.2,62924.0
1781827200000,62924.0,62929.3,62866.0,62884.0
1781827380000,62884.0,62959.2,62884.0,62939.9
1781827560000,62939.9,62948.8,62822.1,62822.1
1781827740000,62822.1,62882.8,62812.7,62864.0
1781827920000,62864.0,62864.1,62819.0,62838.6
1781828100000,62838.6,62852.6,62820.0,62840.7
1781828280000,62840.7,62971.4,62833.3,62895.1
1781828460000,62895.1,62923.6,62866.6,62916.6
1781828640000,62916.6,62950.9,62914.2,62919.8
1781828820000,62919.8,62935.5,62884.3,62935.5
1781829000000,62935.5,63017.7,62929.8,63000.0
1781829180000,63000.0,63010.1,62983.9,62987.5
1781829360000,62987.5,63001.1,62969.6,62976.8
1781829540000,62976.8,63017.0,62975.2,63017.0
1781829720000,63017.0,63035.4,62997.3,63035.4
1781829900000,63035.4,63066.6,63015.3,63043.5
1781830080000,63043.5,63043.5,62993.4,62993.5
1781830260000,62993.5,62996.8,62968.1,62980.1
1781830440000,62980.1,62990.0,62944.0,62944.7
1781830620000,62944.7,62991.7,62944.6,62991.6
1781830800000,62991.6,63000.0,62966.9,62986.8
1781830980000,62986.8,63059.9,62986.8,63053.9
1781831160000,63053.9,63053.9,62992.5,62992.5
1781831340000,62992.5,62992.6,62863.8,62874.3
1781831520000,62874.3,62940.0,62874.2,62940.0
1781831700000,62940.0,63073.0,62939.9,63033.6
1781831880000,63033.6,63033.6,62995.2,63019.8
1781832060000,63019.8,63061.1,63019.9,63035.5
1781832240000,63035.5,63035.5,62946.1,62975.6
1781832420000,62975.6,62975.7,62890.1,62898.6
1781832600000,62898.6,62929.3,62854.9,62871.4
1781832780000,62871.4,62880.2,62814.3,62838.5
1781832960000,62838.5,62894.1,62838.5,62880.1
1781833140000,62880.1,62888.5,62853.0,62860.9
1781833320000,62860.9,62894.1,62841.7,62884.1
1781833500000,62884.1,62924.0,62884.0,62902.9
1781833680000,62902.9,62931.4,62889.8,62909.3
1781833860000,62909.3,62965.9,62909.2,62962.3
1781834040000,62962.3,63008.9,62956.8,62992.0
